gemini_prediction,orig_gemini_prediction,gpt_prediction,orig_gpt_prediction,label,q_idx,config,strategy,criteria
"Pangeran Andrew, pewaris tahta nomor empat Inggris, telah bergabung di Twitter dengan nama akun @ TheDukeOfYork. Tweet pertamanya menyapa para pengikutnya. Apa yang terjadi sebetulnya? Ia juga membagikan kegiatannya di University Technical College (UTC) yang berfokus pada sains dan teknik. Pada Kamis pagi, FBI mengatakan bahwa mantan Wapres Joe Biden mendapat dua paket mencurigakan. Pangeran Andrew sebelumnya adalah pilot Angkatan Laut selama 22 tahun dan kemudian menjadi utusan perdagangan. Keluarga kerajaan Inggris juga aktif di platform media sosial lain seperti Facebook dan YouTube. Pada Kamis pagi, FBI mengatakan bahwa mantan Wapres Joe Biden mendapat dua paket mencurigakan.","Pangeran Andrew, pewaris tahta nomor empat Inggris, telah bergabung di Twitter dengan nama akun @TheDukeOfYork.  Tweet pertamanya menyapa para pengikutnya.  Ia juga membagikan kegiatannya di University Technical College (UTC) yang berfokus pada sains dan teknik.  Pangeran Andrew sebelumnya adalah pilot Angkatan Laut selama 22 tahun dan kemudian menjadi utusan perdagangan.  Keluarga kerajaan Inggris juga aktif di platform media sosial lain seperti Facebook dan YouTube.
","Vern Unsworth, seorang penyelam Inggris yang membantu dalam operasi penyelamatan di Gua Tham Luang, sedang mempertimbangkan langkah hukum terhadap Elon Musk setelah Musk menyebutnya sebagai ""pria pedo"" dalam cuitannya. Unsworth mengatakan bahwa Musk hanya mencari perhatian publik.","Vern Unsworth, seorang penyelam Inggris yang membantu dalam operasi penyelamatan di Gua Tham Luang, sedang mempertimbangkan langkah hukum terhadap Elon Musk setelah Musk menyebutnya sebagai ""pria pedo"" dalam cuitannya. Unsworth mengatakan bahwa Musk hanya mencari perhatian publik.","Pangeran Andrew yang juga dikenal dengan Duke of York, menjadi anggota pertama keluarga kerajaan Inggris yang membuka akun Twitter.",213,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': True, 'number': 6}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 3}}",2,"['Relevance', 'Consistency']"
"1.168 artefak budaya senilai lebih dari US$80 juta telah ditemukan kembali di Tiongkok.  Artefak-artefak tersebut diduga digali secara ilegal dari situs arkeologi Niuheliang di provinsi Liaoning.  Penjarahan ini dianggap sangat merusak situs Neolitikum tersebut, yang merupakan pusat pemakaman dan pengorbanan pada masa Hongshan akhir.  Salah satu artefak yang ditemukan adalah naga giok kuno.  Operasi penyelamatan ini melibatkan 1.000 polisi dan merupakan yang terbesar sejak 1949.
",,"Lee Eun-ju dan Hong Un-jong, atlet dari Korea Selatan dan Korea Utara, tersenyum saat berfoto sebelum lomba dimulai. Foto ini dianggap mewakili semangat Olimpiade, meskipun hubungan kedua negara masih tegang. Lee dan Hong berlomba dalam nomor perseorangan, dan ini adalah kali pertama Lee berpartisipasi dalam Olimpiade.",,Polisi di Cina menangkap 175 orang lewat usaha yang disebut pemerintah sebagai operasi terbesar penemuan kembali artefak curian.,216,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': True, 'number': 6}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",0,
"Apple telah mengakuisisi Faceshift, perusahaan pengembang perangkat lunak yang memungkinkan karakter 3D meniru ekspresi wajah aktor.  Teknologi ini telah digunakan dalam film, game, dan bahkan Star Wars: The Force Awakens.  Apple belum mengungkapkan detail pembelian atau rencana mereka untuk Faceshift.  Namun, spekulasi berkembang bahwa akuisisi ini terkait dengan pengembangan produk virtual reality (VR) Apple.  Dugaan ini diperkuat oleh akuisisi Metaio sebelumnya, perusahaan yang memegang paten VR.
","Apple telah mengakuisisi Faceshift, perusahaan pengembang perangkat lunak yang memungkinkan karakter 3D meniru ekspresi wajah aktor.  Teknologi ini telah digunakan dalam film, game, dan bahkan Star Wars: The Force Awakens.  Apple belum mengungkapkan detail pembelian atau rencana mereka untuk Faceshift.  Namun, spekulasi berkembang bahwa akuisisi ini terkait dengan pengembangan produk virtual reality (VR) Apple.  Dugaan ini diperkuat oleh akuisisi Metaio sebelumnya, perusahaan yang memegang paten VR.
","Korea Utara secara tegas membantah terlibat dalam pembunuhan itu. Truk membawa barang-barang keluarga Obama saat pindah dari Gedung Putih. Mereka membeli rumah di Kalorama dengan harga US $8,1 juta. Kim meninggal dalam perjalanan ke rumah sakit, karena paparan agen saraf VX, salah satu yang paling beracun dari semua racun kimia. Keluarga Obama akan tinggal di Washington sampai putri bungsu menyelesaikan sekolah. Huong dan Siti Aisyah yang berasal dari Indonesia dituding memberikan agen saraf VX kepada Kim di bandara Kuala Lumpur pada 2017 lalu. Rumah mereka dijaga oleh Secret Services.","Truk membawa barang-barang keluarga Obama saat pindah dari Gedung Putih. Mereka membeli rumah di Kalorama dengan harga US$8,1 juta. Keluarga Obama akan tinggal di Washington sampai putri bungsu menyelesaikan sekolah. Rumah mereka dijaga oleh Secret Services.",Raksasa komputer Apple sudah membeli perusahaan teknologi digital yang berada di belakang produksi film Star Wars terbaru.,217,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 3}}",1,['Relevance']
"Jose Mourinho mengkritik Manchester City yang menjuarai Liga Champions meskipun melanggar aturan keuangan UEFA.  Mourinho berpendapat City seharusnya tidak diizinkan meraih gelar domestik atau poinnya dikurangi karena melanggar Financial Fair Play (FFP).  City terbukti melanggar aturan keuangan UEFA dan didenda, meskipun memenangi Liga Primer musim lalu.  Mourinho menekankan bahwa tim yang melanggar aturan keuangan tidak layak menjadi juara.  City juga dikenakan denda dan pembatasan rekrutmen pemain, namun tetap mengeluarkan dana besar untuk transfer pemain.
",,Alonso tertinggal 60 poin dari Vettel dan mengatakan dia harus sangat beruntung untuk menyalipnya. Ferrari kehilangan daya saing setelah perubahan ban Pirelli. Alonso mulai menderita serangkaian kegagalan. Kesenjangan poin yang melebar membuatnya khawatir.,,"Manajer Chelsea, Jose Mourinho mengatakan, Manchester City seharusnya tidak diperbolehkan menjadi juara Liga Champions karena mereka melanggar peraturan keuangan atau Financial Fair Play , FFP.",218,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 15}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 46}, 'should_replace_conjunctions': {'enabled': True, 'number': 5}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 2}}",0,
"manchester united, di bawah asuhan Sir alex Ferguson, akan menghadapi Manchester city di Stadion etihad meski dirunduk badai. beberapa main kunci seperti anderson, nan, valencia, dan Vidic konfirmasi absen. Namun, Ferguson tetap optimis dengan skuad ada, serta nama-nama seperti rooney, Van persie, dan welbeck. ferguson juga waspada mampu city mencetak gol di menit-menit akhir, terutama Edin dzeko.","Manchester United, di bawah asuhan Sir Alex Ferguson, akan menghadapi Manchester City di Stadion Etihad meskipun dirunduk badai cedera.  Beberapa pemain kunci seperti Anderson, Nani, Valencia, dan Vidic dikonfirmasi absen.  Namun, Ferguson tetap optimis dengan skuad yang ada,  menyertakan nama-nama seperti Rooney, Van Persie, dan Welbeck.  Ferguson juga mewaspadai kemampuan City mencetak gol di menit-menit akhir pertandingan, terutama dari Edin Dzeko.
",Kreditur internasional ingin melihat kohesi politik di zona euro. Bank Sentral Eropa akan mengawasi bank-bank zona euro. Ada keraguan apakah serikat bank yang efektif bisa terbentuk dalam keterbatasan perjanjian Uni Eropa. Pemerintah Inggris ingin melindungi peran London dan mencegah bisnisnya larut ke dalam rencana penyatuan zona euro.,Kreditur internasional ingin melihat kohesi politik di zona euro. Bank Sentral Eropa akan mengawasi bank-bank zona euro. Ada keraguan apakah serikat bank yang efektif bisa terbentuk dalam keterbatasan perjanjian Uni Eropa. Pemerintah Inggris ingin melindungi peran London dan mencegah bisnisnya larut ke dalam rencana penyatuan zona euro.,"Sir Alex Ferguson menegaskan dirinya tak khawatir soal banyaknya pemainnya yang terpaksa hanya menonton pertandingan dari sisi lapangan akibat cedera, saat bertandang ke kubu rival bebuyutan, Manchester City malam ini.",221,"{'should_shuffle': False, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': True, 'number': 10}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 31}, 'should_replace_conjunctions': {'enabled': True, 'number': 2}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",2,['Coherence']
"Rafael Benitez resmi ditunjuk sebagai pelatih baru Real Madrid, menggantikan Carlo Ancelotti yang dipecat.  Benitez sebelumnya melatih Napoli selama dua tahun dan menyatakan kegembiraannya bergabung dengan Real Madrid.  Ancelotti dipecat karena gagal mempersembahkan trofi bagi Real Madrid di musim 2014-2015.  Benitez memiliki rekam jejak impresif, termasuk menjuarai Liga Champions bersama Liverpool tahun 2005. Ia juga pernah melatih tim junior Real Madrid di awal karier kepelatihannya.
","Rafael Benitez resmi ditunjuk sebagai pelatih baru Real Madrid, menggantikan Carlo Ancelotti yang dipecat.  Benitez sebelumnya melatih Napoli selama dua tahun dan menyatakan kegembiraannya bergabung dengan Real Madrid.  Ancelotti dipecat karena gagal mempersembahkan trofi bagi Real Madrid di musim 2014-2015.  Benitez memiliki rekam jejak impresif, termasuk menjuarai Liga Champions bersama Liverpool tahun 2005. Ia juga pernah melatih tim junior Real Madrid di awal karier kepelatihannya.
","mayorga bantah tuduh sambil acara kata selama minta sampel dna adalah hal yang wajar. cristiano mayorga, main sepak bola kenal, hadap tuduh perkosa yang lapor oleh kathryn ronaldo. mayorga belum telah bayar ronaldo atau selesai masalah ini cara pribadi. Sementara itu, pada pembukaan pasar-pasar saham Asia, Selasa (13/9), rencana Cina ini ditanggapi secara variatif. Sebab, para analis masih mempertanyakan apakah rencana Cina ini akan memberi pengaruh posiitif terhadap krisis utang Eropa. Sementara itu, pada pembukaan pasar-pasar saham Asia, Selasa (13/9), rencana Cina ini ditanggapi secara variatif.","Cristiano Ronaldo, pemain sepak bola terkenal, menghadapi tuduhan pemerkosaan yang dilaporkan oleh Kathryn Mayorga. Ronaldo membantah tuduhan tersebut dan pengacaranya mengatakan bahwa permintaan sampel DNA adalah hal yang wajar. Ronaldo sebelumnya telah membayar Mayorga untuk menyelesaikan masalah ini secara pribadi.",Rafael Benitez menjadi manajer baru Real Madrid setelah setuju menandatangani kontrak tiga tahun dengan klub raksasa Spanyol tersebut.,222,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 11}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 38}, 'should_replace_conjunctions': {'enabled': True, 'number': 4}, 'should_replace_ner': {'enabled': True, 'number': 10}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 3}}",1,"['Coherence', 'Fluency', 'Relevance', 'Consistency']"
"Rajiv Gandhi, mantan Perdana Menteri India, terbunuh dalam serangan bom bunuh diri tahun 1991.  Tujuh terdakwa, terkait dengan kelompok Harimau Tamil, dipenjara atas keterlibatan mereka.  Pemerintah Tamil Nadu membebaskan tiga terpidana, keputusan yang ditentang pemerintah federal.  Perdana Menteri Manmohan Singh mengecam pembebasan tersebut, menyatakan bertentangan dengan keadilan dan prinsip anti-terorisme.  Janda Rajiv Gandhi, Sonia Gandhi, saat ini memimpin Partai Kongres India.
",,Pemerintah Hong Kong melarang impor ayam hidup dari Cina selama tiga minggu karena virus H7N9 yang telah menyebar ke manusia. Pasar grosir ditutup selama 21 hari untuk desinfeksi dan peternakan lokal menangguhkan pengiriman ayam. Virus ini telah menewaskan lebih dari 50 orang.,,Mahkamah Agung India menunda pembebasan tiga orang yang dihukum karena terlibat pembunuhan mantan Perdana Menteri Rajiv Gandhi.,224,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': True, 'number': 9}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 46}, 'should_replace_conjunctions': {'enabled': True, 'number': 4}, 'should_replace_ner': {'enabled': True, 'number': 9}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",0,
"Anggaran pembaruan program senjata nuklir Trident membengkak menjadi £31 miliar atau hampir Rp650 triliun.  Mantan Menteri Pertahanan, Lord Browne, mempertanyakan keamanan sistem Trident dari serangan siber dan menekankan pentingnya jaminan keandalan.  Namun, Sir Malcolm Rifkind membantah kekhawatiran tersebut,  menyatakan bahwa inti penangkal nuklir adalah risiko yang dihadapi musuh.  Debat parlemen tentang masa depan Trident akan segera dilakukan, sementara Partai Buruh masih memperdebatkan posisinya terkait program ini.
",,"Polisi Cina menyita tiga ton narkoba dan menangkap 182 orang di Desa Boshe, Provinsi Guangdong. Desa ini dikenal sebagai pusat produksi narkoba dengan jaringan keluarga yang terlibat. Kepala desa dan kepala kepolisian setempat juga ditangkap. Penduduk desa telah memblokade pintu gerbang desa selama bertahun-tahun untuk menghindari razia.",,"Sistem senjata nuklir Inggris, Trident, bisa dilumpuhkan oleh serangan dunia maya, kata mantan Menteri Pertahanan Lord Browne.",225,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 11}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 44}, 'should_replace_conjunctions': {'enabled': True, 'number': 2}, 'should_replace_ner': {'enabled': True, 'number': 7}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 2}}",0,
"Nizar, remaja 20 tahun, memutuskan cuti kuliah untuk fokus di eSports, khususnya PUBG Mobile, setelah direkrut tim Bigetron RA.  Ia dan timnya berhasil menjuarai PMCO 2019 dan memenangkan hadiah fantastis.  Meskipun sukses, Nizar masih ragu menjadikan eSports sebagai profesi tetap karena kurangnya dukungan penuh dari pemerintah.  Ia berharap pemerintah dapat mendukung atlet eSports seperti atlet olahraga lainnya.  Nizar menekankan pentingnya bermain gim dengan tujuan dan menyeimbangkannya dengan aktivitas lain untuk menghindari kecanduan.
",,"Fabio Capello, mantan manajer Timnas Inggris, disebut-sebut akan pindah ke Tottenham Hotspur setelah Andre Villas-Boas dipecat. Hubungan erat Capello dengan Direktur Teknik Spurs, Franco Baldini, meningkatkan spekulasi tentang penunjukan Capello sebagai manajer klub tersebut.",,"Awal tahun ini, Nizar ""Microboy"" Lugatio Pratama meminta restu ibunya untuk mencoba peruntungan di bidang olahraga elektronik atau eSports.",226,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': True, 'number': 6}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 1}}",0,
"Penelitian menunjukkan metformin, obat diabetes, dapat memperpanjang usia tikus.  Efek ini diduga karena metformin meniru pembatasan kalori ekstrem yang memicu proses anti-penuaan.  Dosis rendah metformin terbukti memperpanjang usia tikus hingga 5%, sementara dosis tinggi justru beracun.  Meskipun menjanjikan, dampak metformin pada manusia belum diketahui dan perlu penelitian klinis lebih lanjut.  Saat ini, diet sehat dan olahraga tetap menjadi cara terbaik untuk menjaga kesehatan dan umur panjang.
",,"Pegiat antikorupsi menuduh revisi UU KPK bertujuan melemahkan KPK. Presiden Jokowi belum memberikan pernyataan resmi terkait revisi tersebut. Wakil Ketua DPR mendukung revisi UU KPK, namun KPK menyatakan tidak membutuhkan revisi.",,"Pil diabetes menimbulkan dampak anti penuaan dan memperpanjang harapan hidup tikus percobaan, seperti diungkapkan dalam penelitian.",230,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 15}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 32}, 'should_replace_conjunctions': {'enabled': True, 'number': 5}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 2}}",0,
