q_idx,label,gpt_prediction,gemini_prediction
146,"Rusya Tarım Bakanı Aleksander Tkaçev, kış döneminde yerel üreticilerin talebi karşılayamamasından dolayı Türkiye'den az miktarlarda domates ithalatına başlayabileceklerini açıkladı.","Rusya, Türkiye'ye domates ithalatı önerisinde bulundu. Rusya, Türkiye'nin domates üretimine teşvik vermesini gerekçe göstererek, domates ithalat yasağını sürdürüyor.","Rusya, kış aylarında ve ilkbahar başında Türkiye'den domates ithalatı yapmayı teklif etti.  Bu teklif, 2015'teki uçak krizi sonrası Rusya'nın Türkiye'den domates ithalatına getirdiği yasağın halen devam ettiği bir dönemde geldi.  Rusya, yasağın gerekçesi olarak, kriz döneminde yerli domates üreticilerine verilen teşvikleri gösteriyor.  Türkiye, Rusya'nın ambargosu sonrası domates üretiminden muz gibi farklı ürünlere yönelmişti.  Rusya'nın teklifi, iki ülke arasındaki ticari ilişkilerde olası bir yumuşamayı işaret ediyor.
"
147,"Yunanistan Uluslararası Para Fonu'na (IMF) olan 1,6 milyar euroluk borcunu ödeyemeyerek temerrüde düşen ilk gelişmiş ülke oldu.","Yunanistan'ın borçlarını ödeyememesi, IMF'ye olan borcun ödenmemesi durumunda ise borç alan ülkelere vadesi geçmiş borcu ödeme hakkı tanınabiliyor. Ancak IMF Başkanı Christine Lagarde, Yunanistan'a bu hakkın tanınmayacağını daha önce dile getirmişti.","Yunanistan, 1.6 milyar Euro'luk IMF borcunu ödeyemeyerek temerrüde düştü ve bu durum, gelişmiş bir ülkenin ilk kez IMF borcunu ödeyememesi anlamına geliyor.  Temerrüt, Yunanistan'ın toplam 320 milyar Euro'luk borcunun acil olarak ödenmesi talebini doğuruyor.  Yunanistan'ın IMF ile ilişkisi kesilmese de,  ECB'nin Yunan bankalarına sağladığı acil likidite yardımının kesilmesi gündemde. 5 Temmuz'daki referandumda halk kemer sıkma önlemlerini onaylarsa Syriza hükümeti istifa edecek, ancak Yunanistan yine de Euro Bölgesi dışına itilebilir.
"
149,"Guardian ""Yunanistan'ın en kanlı terör örgütü"" olarak nitelendirilen 17 Kasım'ın tetikçisi Dimitris Kufodinas'ın, yattığı kapalı cezaevinden açık cezaevine nakledilmesi kararının Washington ve Ankara'nın tepkisini çektiğini yazdı.","Dimitris Koufodinas, 1985-2002 yılları arasında 11 siyasi cinayetin tetikçisi olan bir mahkumun, Atina'daki yüksek güvenlikli hapishaneden açık cezaevine taşınacağı belirtiliyor. Bu karar, Türk diplomatların da kurbanları arasında olduğu cinayetlerin işlendiği bir ülkede yeni bir silahlı gerilla jenerasyonunun yetişmesi endişesine yol açmıştır.","Dimitris Kufodinas, 11 siyasi cinayetin tetikçisi olarak 2002 yılına kadar faaliyet gösterdi ve  hapis cezasına çarptırıldı.  Kufodinas, yüksek güvenlikli hapishaneden açık cezaevine nakledildi ve bu karar uluslararası tepkilere yol açtı. ABD ve Türkiye, Kufodinas'ın serbest bırakılmasını kınadı.  Yunan hükümeti ise Kufodinas'a özel bir muamele yapılmadığını savunuyor.  Nakil, kalabalık hapishanedeki tutuklu sayısını azaltma planının bir parçası olarak açıklanıyor.
"
802,"Bilim insanları, Mars yüzeyindeki çamura benzeyen bir maddeyle yaptıkları deneylerde, Kızıl Gezegen'deki düşük sıcaklık ve alçak basıncın oluşturduğu koşulların, bu akışkan sıvının Hawaii ve İzlanda'daki bazı yanardağların püskürttüğü lav gibi hareket ettiğini buldu.","Mars yüzeyindeki şekillerin çamur tarafından oluştuğunu gösteren bir buluş yapıldı. Yapılan deneylerde, Mars koşullarında çamurun lav gibi hareket ettiği ve hatta zıpladığı görüldü. Mars'taki çamurun Dünya'daki lav türüne benzediği düşünülüyor. Araştırmacılar, Mars'taki çamurun davranışını incelemek için özel bir ortam oluşturdu ve çamurun lif lif ve çentikli loplar halinde hareket ettiğini gözlemledi. Bu buluş, gezegenler hakkında çalışırken beklenmedik sonuçlar doğurabileceğini gösteriyor.","Mars yüzeyindeki bazı şekillerin volkanik patlamalar yerine çamur püskürmeleriyle oluşmuş olabileceği keşfedildi.  Bilim insanları, Mars koşullarını simüle eden bir deneyde, çamurun lav benzeri akışkanlıkla hareket ettiğini gözlemledi.  Düşük basınç nedeniyle çamurun yüzeyi donar ancak içi sıvı kalmaya devam eder, bu da düzensiz ve loplu bir akışa neden olur.  Bu bulgu, Mars'taki jeolojik oluşumların yorumlanmasını zorlaştırabilir.  Araştırmacılar, sıcaklık arttığında çamurun kaynayarak zıpladığını da gözlemledi.
"
804,"ABD Dışişleri Bakanı John Kerry, Irak Şam İslam Devleti (IŞİD) örgütüne karşı mücadele konusunda Ankara ve Washington arasında herhangi bir görüş ayrılığı olmadığını söyledi.","ABD Dışişleri Bakanı John Kerry, Türkiye'nin IŞİD karşıtı koalisyona katılımının zamanlamasının Türkiye tarafından belirleneceğini söyledi. Beyaz Saray'da yapılan toplantıda, Türkiye'nin askeri üslerinin kullanılması konusu da görüşüldü. ABD Savunma Bakanı Chuck Hagel, katılımcı ülkelerin koalisyona nasıl destek vereceğinin ele alındığını belirtti. ABD Başkanı Barack Obama ise Kobani ve Anbar'daki durumun endişe verici olduğunu ve hava saldırılarının devam edeceğini söyledi.","ABD Dışişleri Bakanı John Kerry, Türkiye'nin IŞİD karşıtı koalisyondaki rolünün zamanlamasını kendisinin belirleyeceğini söyledi.  Beyaz Saray'da koalisyon ülkeleriyle askeri strateji toplantısı düzenleniyor ve Türkiye'nin katılımıyla rolleri görüşülüyor.  Türkiye'deki üslerin kullanımı konusu hala görüşülmekte olup,  Pazar günkü anlaşma iddiaları Ankara tarafından reddedilmişti.  ABD, Türkiye ile işbirliğinden memnun olduğunu belirtirken, toplantıda IŞİD'e karşı destek konuları ele alınıyor.
"
806,"Venezuela'da muhalefet liderleri Leopoldo López ve Antonio Ledezma'nın aileleri, iki siyasetçinin sabahın erken saatlerinde istihbarat servisi mensuplarınca tekrar gözaltına alındığını duyurdu.","Venezuela'da muhalefet liderleri Leopoldo López ve Antonio Ledezma, ev hapsinde tutuldukları sırada gözaltına alındı. Aileler, liderlerin nereye götürüldüğünü bilmediklerini belirtti. Bu olaylar, Venezuela'da yeni anayasa yazacak Kurucu Meclis'in üyelerini belirleyen seçimlerin ardından gerçekleşti. ABD, Maduro'yu ""diktatör"" olarak nitelendirdi ve Venezuela liderine yaptırım kararı aldı. López ve Ledezma'nın gözaltına alınması, ülkede artan siyasi gerilimi yansıtıyor.","Ev hapsindeki muhalefet liderleri Leopoldo López ve Antonio Ledezma, güvenlik güçleri tarafından evlerinden alındı.  López'in eşi ve Ledezma'nın kızı, sosyal medyadan yetkilileri suçlayan ve yaşananları belgeleyen videolar paylaştılar.  Bu olay, Kurucu Meclis seçimleri sonrası artan siyasi gerilimin ortasında gerçekleşti ve seçimlerde Maduro hükümeti zafer kazandı.  López, seçimden önce ev hapsindeyken bir video yayınlayarak protesto çağrısı yapmıştı.  ABD, seçimleri kınadı ve Maduro'ya yaptırım uyguladı.
"
807,Yeni Zelanda açıklarındaki Chattam Adaları'nda 51 kılavuz balina daha kıyıya vurarak öldü. Böylece bögede bir hafta içinde ölen balina sayısı 200'ü geçti.,"Yeni Zelanda'nın Hanson Körfezi'nde 80-90 balina kıyıya vurdu. 50 balina ölü bulunurken, bazıları ise yeniden yüzmeyi başardı. Kurtarma operasyonunda kurtarılamayan bir balina uyutuldu. Balinalar Maori yerlilerinin görüşü alındıktan sonra denize yakın bir noktada gömüldü. Balinaların neden kıyıya vurdukları hala bilinmiyor, ancak kötü hava veya hastalık gibi faktörlerin etkili olabileceği düşünülüyor.","Yeni Zelanda'nın Chattam Adaları'nda 80-90 balina karaya vurdu, 50'si hayatını kaybetti. Kurtarılamayan bir balina uyutuldu. Ölü balinalar, Maori halkının görüşleri alınarak kuma gömüldü.  Toplu ölümlerin nedeni henüz bilinmiyor; kötü hava, yırtıcılardan kaçış, hastalık gibi olasılıklar üzerinde duruluyor.  Bu olaydan kısa süre önce Stewart Adası ve Northland'da da balina ölümleri rapor edilmişti.
"
815,"Bir düşünce kuruluşu, İngiltere'de işsizlik oranının yüzde 9'a çıkarak ülkenin ""üretim kapasitesi üzerinde kalıcı hasar""a yol açacağını bildirdi.","İngiltere'deki Ekonomik ve Sosyal Araştırmalar Enstitüsü, ülkenin ekonomisindeki zayıflığın hiç görülmemiş boyutta olduğunu belirtti. İşsizlik oranının yıl sonunda yüzde 9'a çıkması bekleniyor. Enstitü, 2012'de ekonomik büyümenin sıfıra yakın olacağını öngörüyor. İngiltere'nin yeniden resesyona girdiği belirtilirken, ekonominin çifte dibe vurmuş olup olmadığı tartışmalı olarak değerlendiriliyor. Enstitü, ekonominin hala kriz öncesi seviyenin yüzde 4 altında olduğunu vurguluyor ve işsizlik oranının artmaya devam edeceğini öngörüyor.","İngiltere ekonomisi, Ekonomik ve Sosyal Araştırmalar Enstitüsü'ne göre ""eşi benzeri görülmemiş"" bir uzun dönemli zayıflık yaşıyor.  İşsizlik oranının yıl sonunda %9'a çıkması ve 2012'de ekonomik büyümenin sıfıra yakın olması bekleniyor.  Ekonomi, 2010 seviyelerinde seyrederken,  sürdürülebilir bir canlanma görülmüyor ve resesyon ihtimali tartışılıyor.  Bu durum, arz yönlü kalıcı hasara ve büyük ekonomik maliyetlere yol açabilir.
"
818,"Milli Savunma Bakanı Fikri Işık, Türkiye'nin hem Rusya'yla hem de başka ülkelerle hava savunma sistemi satın alma görüşmelerini sürdürdüğünü açıkladı.","Milli Savunma Bakanı Fikri Işık, Rusya'nın olumlu tavrını belirtti ve NATO'yla uyumlu bir füze savunma sistemine sahip olmayı umduklarını söyledi. Işık, Rusya'nın S-400 teklifini göz ardı etmediklerini ve diğer ülkelerle de görüşmeler yaptıklarını ifade etti. Türkiye, Çin'in kazandığı uzun menzilli füze ihalesini iptal etmişti ve bu durum ABD ve diğer NATO üyesi ülkeleri endişelendirmişti. Ayrıca, Işık Türkiye'nin olası El Bab operasyonuyla ilgili olarak Amerika ve Rusya ile iletişim yoluyla görüşmeler yaptıklarını belirtti.","Milli Savunma Bakanı Fikri Işık, Rusya'nın Türkiye'ye S-400 füze savunma sistemi satışı konusunda olumlu bir tavır sergilediğini belirtti.  Türkiye, NATO uyumlu bir sistem olmasını öncelikli hedef olarak görse de Rusya'nın teklifini de değerlendiriyor ve diğer ülkelerle de görüşmeler sürüyor. Bakan Işık, nihai hedefin bu sistemleri yerli olarak üretmek olduğunu vurguladı.  Daha önce Çin ile yapılan bir füze anlaşması iptal edilmişti.  Işık ayrıca, El Bab operasyonuyla ilgili olarak Türkiye, ABD ve Rusya arasında görüşmeler yapıldığını da açıkladı.
"
821,"ABD'nin Wisconsin eyaletinde nadir görülen bir kromozom bozukluğu nedeniyle oğlu sadece 3 saat yaşayan bir anne, 63 gün boyunca biriktirdiği sütünü bağışladı.","ABD'de bir çift, hamileliklerinin 20. haftasında bebeğin ""trizomi 18"" sendromu olduğunu öğrendi. Bebeğin ölüm riski belirince sezaryene alınan bebek, doğduktan 3 saat sonra hayatını kaybetti. Anne, bebeğin ölümünden sonra süt bağışında bulunarak başka bebeklere yardım etmek istediğini söyledi. Trizomi 18 sendromu, 18. kromozomda bir bozukluk olduğunda ortaya çıkan bir hastalıktır. Bu sendromu olan bebeklerin çoğu 24 saatten fazla yaşamamaktadır.","Sierra Strangfeld, hamileliğinin 20. haftasında bebeğinin Trizomi 18 sendromlu olduğunu öğrendi.  Bebeğin yaşama şansının düşük olmasına rağmen, Strangfeld ve eşi Samuel adını verdikleri bebeklerini dünyaya getirmeye karar verdi.  Samuel doğduktan üç saat sonra hayatını kaybetti.  Anne Strangfeld, Samuel'in anısına 14 kilo anne sütü sağarak ihtiyaç sahibi bebeklere bağışladı.  Strangfeld ayrıca Trizomi 18 sendromu konusunda farkındalık yaratmak için bir vakıf kurmayı planlıyor.
"
825,"İngiltere'de Ulusal Sağlık Hizmetleri'nin (NHS) yaptığı araştırma, ülkede genç kadınların ruhsal sağlık sorunları açısından en riskli grubu oluşturduğunu ortaya koydu.","NHS'in 2014 yılında yaptığı araştırma, kadınların % 20'sinde ve erkeklerin % 12'sinde yaygın ruhsal hastalıkların görüldüğünü ortaya koydu. Genç kadınlarda anksiyete ve depresyon oranı erkeklere kıyasla üç kat daha fazla çıktı. Ayrıca, travma sonrası stres bozukluğu genç kadınlarda daha yüksek oranda görüldü. Kadınlarda ruhsal rahatsızlıkların ciddiyeti ve kendine zarar verme eğilimi de arttı. Araştırmaya göre, görüşülenlerin sadece % 10'u ilaç tedavisi alırken % 3'ü psikolog desteği aldı.","NHS araştırmasına göre, genç kadınlarda anksiyete ve depresyon gibi yaygın ruhsal hastalıklar, erkeklere göre çok daha yaygın.  Özellikle 16-24 yaş arası kadınlarda bu oran erkeklere göre üç kat daha fazla.  Kendine zarar verme, travma sonrası stres bozukluğu gibi sorunlar da genç kadınlarda daha yüksek.  2007'den beri kadınlarda ruhsal rahatsızlıklar artarken, erkeklerde büyük oranda sabit kaldı.  Araştırmaya katılanların %10'u ilaç, %3'ü ise psikolojik destek alıyor.
"
836,"Elektrikli araçlar üreten Tesla otomotiv şirketinin patronu Elon Musk, şirketi özel mülkiyete geçirip, borsada işlem görmesine son vermeyi düşündüğünü ve ""bunun şirketin ilerllemesi için en iyi yol olduğunu"" savundu.","Tesla CEO'su Elon Musk, Tesla'nın borsada işlem görmesine son verilmesiyle şirketin kısa vadeli kararlar alma baskısından kurtulacağını belirtti. Musk, Twitter üzerinden yaptığı duyuruda, hissedarların onay vermesi gereken bir hamle olduğunu ve yatırımcıların da destek verdiğini söyledi. Musk ayrıca, hisse başına 420 dolarlık bir ödeme yaparak hisseleri geri toplamayı teklif etti. Ancak, bu konuda henüz nihai bir karar verilmediğini belirtti. Tesla hisseleri, Musk'ın duyurusunun ardından yüzde 11 artış gösterdi.","Elon Musk, Tesla'yı borsadan çekip özel şirkete dönüştürmeyi planladığını Twitter'dan duyurdu.  Hisse başına 420 dolar teklif edeceğini belirten Musk, bu hamlenin Tesla'yı kısa vadeli piyasa baskılarından kurtaracağını savundu.  Finansmanı sağladığını iddia etse de detay vermeyen Musk, nihai kararın henüz alınmadığını da ekledi.  Bu açıklama sonrası Tesla hisseleri %11 değer kazanırken, bazı yatırımcılar Musk'ın tweet'i nedeniyle büyük zarar etti.  Musk, uzun süredir Tesla'ya karşı kısa pozisyon alan yatırımcıları eleştiriyordu.
"
842,"Amerikan United Airlines havayolu şirketi, uçaklarından birinin başüstü dolabına konulan bir köpeğin öldüğü olayın ""tüm sorumluluğunu"" üstlendiklerini açıkladı.","Houston'dan New York'a giden bir uçakta, bir hostesin başüstü dolabına koyduğu Fransız buldoğu cinsi köpek öldü. Hostes, köpeğin taşıma kabının içinde olduğunu bilmediğini söyledi. Şirket, olayın sorumluluğunu kabul ettiğini ve aileye başsağlığı dileklerini ilettiğini açıkladı. Köpeğin sahibi olan bir yolcu, hostesin köpeği dolaba koymasını istediğini ve sonunda bunu yaptığını belirtti. Haberlerde, köpeğin oksijensiz kalması sonucu öldüğü ifade edildi.","United Havayolları'na ait bir uçakta, hostesin talimatıyla başüstü dolabına konulan köpek öldü.  Hostes, taşıma kabında bir köpek olduğunu bilmediğini iddia etti.  Havayolu şirketi olayla ilgili tüm sorumluluğu kabul edip üzüntülerini dile getirdi ve olayın tekrar yaşanmaması için soruşturma başlattı.  Olaya tanık olan bir yolcu, hostesin ısrarı üzerine köpek sahibinin taşıma kabını başüstü dolabına koyduğunu anlattı. Köpeğin uçuş sonunda oksijensiz kalarak öldüğü tahmin ediliyor.
"
845,28-30 Mayıs tarihlerinde Almanya'nın Köln kentinde yapılacak THY EuroLeague Final Four (Dörtlü Final) maçlarının seyircisiz oynanacağı açıklandı.,"EuroLeague'de Final Four'a kalan ilk takım, Fenerbahçe Beko'yu 85-68 yenerek seriyi 3-0 kazanan CSKA Moskova oldu. Almanya'da yapılacak olan Final Four maçları için takımlar, personel ve belirli sayıda medya mensubu sıkı hijyen protokollerine uymak koşuluyla alınabilecek. Anadolu Efes ise Real Madrid'e deplasmanda 80-76 yenilerek seride 2-1 geriye düştü. Barcelona, Zenit St. Petersburg'u deplasmanda 78-70 yenerek seride 2-1 öne geçti. Bayern Münih ise Armani Milano'yu 85-79 mağlup etti ve seride 2-1 geriye düştü.","CSKA Moskova, Fenerbahçe Beko'yu 3-0 yenerek EuroLeague Final Four'a yükselen ilk takım oldu.  Anadolu Efes, Real Madrid'e deplasmanda yenilmesine rağmen seriyi kazanıp Final Four'a kalma şansını koruyor.  Barcelona, Zenit St. Petersburg karşısında 2-1 öne geçti. Bayern Münih, Armani Milano'yu yense de seride 2-1 geride. Köln'deki Final Four maçları, Covid-19 kısıtlamaları nedeniyle sınırlı sayıda seyirci ve basın mensubunun katılımıyla gerçekleşecek.
"
